1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
25.2136 
1.#INF 
25.1491 
1.#INF 
25.0798 
1.#INF 
23.5179 
23.9041 
24.9757 
1.#INF 
23.5424 
24.4363 
24.4362 
32.8559 
22.9526 
23.1986 
23.8876 
29.0390 
22.7357 
22.9673 
23.5930 
27.9082 
23.6307 
24.7938 
1.#INF 
23.1415 
23.5776 
24.8035 
1.#INF 
22.5530 
22.8590 
23.7588 
29.6681 
22.5029 
22.8237 
23.7323 
29.3243 
27.9539 
22.0835 
22.3545 
23.1434 
27.1917 
21.9062 
22.1713 
22.9380 
26.5927 
21.8929 
22.5973 
25.7857 
24.8958 
24.9680 
25.0252 
25.0407 
25.0491 
25.0377 
25.0718 
25.0948 
25.0819 
25.0837 
25.1179 
25.1380 
25.1184 
25.1184 
25.1790 
25.1676 
25.2015 
25.1651 
25.2016 
25.1948 
25.2427 
25.2159 
25.2744 
25.2544 
25.2486 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
