      1627,         2,     27905,         3
      1629,         2,     16704,         3
      1631,         2,     22588,         3
      1633,         2,     17462,         3
      1635,         2,     22568,         3
      1637,         2,     18616,         3
      1639,         2,     26190,         3
      1641,         2,     14703,         3
      1643,         2,     31276,         3
      1645,         2,     15400,         3
      1647,         2,     33333,         3
      1649,         2,     13917,         3
      1653,         2,     31181,         3
      1655,         2,     21570,         3
      1657,         2,     37641,         3
      1659,         2,     20174,         3
      1661,         2,     43098,         3
      1663,         2,     25048,         3
      1667,         2,     29284,         3
      1691,         2,     20643,         3
      1693,         2,     43376,         3
      1695,         2,     14142,         3
      1697,         2,     43699,         3
      3876,         8,    377900,         2
      3877,         2,     53642,         3
      3878,         2,     41093,         3
      3879,         2,     29810,         3
      3880,         6,    133829,         2
      3881,         2,     33489,         3
      3882,         2,     24927,         3
      3883,         2,     20532,         3
      3884,         5,    118951,         2
      3885,         2,     21895,         3
      3886,         2,     17628,         3
      3887,         2,     14806,         3
      3888,         4,     73816,         2
      3889,         2,     19916,         3
      3890,         2,      2165,         3
      3891,         2,      7928,         3
      3892,         3,     67838,         2
      3893,         2,     13703,         3
      3894,         2,      5415,         3
      3895,         2,      5423,         3
      3896,         2,     20009,         2
      3897,         2,      8025,         3
      3898,         2,      2576,         3
      3899,         2,      3482,         3
      3900,         2,      3528,         2
      3901,        14,    659860,         1
      3903,         2,      4738,         3
      3904,         2,      2913,         3
      3905,         2,      3416,         3
      3907,         2,      4750,         3
      3908,         2,      3416,         3
      3909,         2,      3230,         3
      3911,         2,      4495,         3
      3912,         2,      3140,         3
      3913,         2,      3116,         3
      3915,         2,      4772,         3
      3916,         2,      2831,         3
      3917,         2,      4814,         3
      3919,         2,     31816,         3
      3920,         2,     19522,         3
      3921,         2,     24229,         3
      3923,         2,     18693,         3
      3925,         2,     10950,         3
      3927,         2,     12314,         3
      3929,         2,      6845,         3
      3931,         2,      6856,         3
      3933,         2,      4516,         3
      3935,         2,      4723,         3
      3937,         2,      3775,         3
      3939,         2,      4565,         3
      3941,         2,      3683,         3
      3943,         2,      4746,         3
      3945,         2,      3114,         3
      3947,         2,      3977,         3
      3949,         2,      3019,         3
      3953,         2,      6138,         3
      3955,         2,      4778,         3
      3957,         2,     22078,         3
      3959,         2,     13234,         3
      3961,         2,     24231,         3
      3963,         2,      9686,         3
      3965,         2,     16734,         3
      3967,         2,     16554,         3
      3969,         2,     19341,         3
      3971,         2,     12497,         3
      3973,         2,      9707,         3
      3975,         2,      6086,         3
      3977,         2,     23930,         3
      3979,         2,      7674,         3
      3981,         2,     16653,         3
      3983,         2,     20205,         3
      3985,         2,     33147,         3
      3987,         2,     26288,         3
      3989,         2,     36944,         3
      3991,         2,     16558,         3
      3993,         2,     18686,         3
      3995,         2,      7008,         3
      3997,         2,     18355,         3
      3999,         2,     16952,         3
      4001,         8,    519473,         1
      4003,         2,     33660,         3
      4005,         2,     13387,         3
      4007,         2,     31345,         3
      4009,         2,      9142,         3
      4011,         2,     14117,         3
      4013,         2,      5273,         3
      4015,         2,      7939,         3
      4017,         2,      7224,         3
      4019,         2,      9414,         3
      4021,         2,      5437,         3
      4023,         8,    349971,         2
      4025,         2,     11189,         3
      4027,         6,    100489,         2
      4029,         2,     13237,         3
      4031,         5,    103797,         2
      4033,         2,     24465,         3
      4035,         5,    131482,         2
      4037,         2,     31901,         3
      4039,         4,    115157,         2
      4041,         2,      3257,         3
      4043,         3,     97845,         2
      4045,         2,     36550,         3
      4047,         2,     56673,         2
      4049,         2,     33798,         3
      4051,         5,    365743,         1
      4053,         2,     37375,         3
      4055,         2,     16410,         3
      4057,         2,     17699,         3
      4059,         6,     62643,         2
      4061,         2,      8597,         3
      4063,         5,     46654,         2
      4065,         4,     34073,         2
      4067,         4,     35318,         2
      4069,         4,     38831,         2
      4071,         4,     42750,         2
      4073,         4,    103390,         2
      4075,         2,     25043,         3
      4077,         2,     59776,         3
      4079,         2,     19333,         3
      4081,         2,     11265,         3
      4083,         7,    445302,         1
      4085,         2,     37150,         3
      4087,         2,     33077,         3
      4089,         2,     44233,         3
      4091,         2,     19766,         3
      4093,         2,     51081,         3
      4095,         2,     25511,         3
      4097,         2,     64529,         3
      4099,         2,     26720,         3
      4103,         2,     50157,         3
      4105,         2,     31868,         3
      4107,         2,     58886,         3
      4109,         2,     31264,         3
      4111,         2,     42417,         3
      4113,         2,     11606,         3
      4115,         2,     12697,         3
      4117,         2,     11931,         3
      4119,         2,     17201,         3
      4121,         2,     12707,         3
      4123,         2,     37018,         3
      4125,         2,     32954,         3
      4379,         2,      8050,         3
      4389,         2,     13604,         3
      4391,         3,     30368,         2
      4397,         2,     25261,         2
      4399,         2,     40603,         2
      4401,         2,     92750,         1
      4403,         2,     15631,         3
      4409,         2,     61396,         3
      4413,         2,     53278,         3
      4417,         2,     39079,         3
      4421,         2,     38455,         3
      4425,         2,     39366,         3
      4427,         2,     79589,         3
      4429,         2,     43571,         3
      4433,         2,     45074,         3
      4435,         2,     36739,         3
      4437,         2,     41893,         3
      4439,         2,      2528,         3
      4441,         2,     42710,         3
      4443,         2,     33906,         3
      4447,         2,     15186,         3
      4449,         2,      7819,         3
      4453,         2,     42874,         3
      4455,         2,     19564,         3
      4457,         2,     44197,         3
      4459,         2,     16817,         3
      4461,         2,     32231,         3
      4463,         2,     15322,         3
      4465,         2,     24690,         3
      4467,         2,     35351,         3
      4469,         2,     55226,         3
      4471,         2,     40343,         3
      4473,         2,     39951,         3
      4475,         2,     24796,         3
      4481,         2,     30561,         3
      4485,         2,     18971,         3
      4489,         2,     15015,         3
      4493,         2,     38928,         3
      4497,         2,     48864,         2
      4499,         2,     41574,         3
      4503,         2,     37176,         3
      4505,         2,     22116,         3
      4509,         2,     37283,         3
      4511,         2,     21669,         3
      4515,         2,     36785,         3
      4517,         2,     35482,         3
      4523,         2,     27511,         3
      4527,         2,     38024,         3
      4531,         2,     33794,         3
      4535,         2,     28083,         3
      4539,         2,     33740,         3
      4543,         2,     43041,         3
      4547,         2,     50149,         3
