87.2496 
87.2496 
87.2496 
47.7046 
49.4622 
48.6505 
52.4152 
51.1494 
48.2436 
50.4253 
52.4483 
54.1822 
52.8991 
53.1772 
49.9601 
48.8881 
49.9019 
48.5976 
48.2618 
47.3551 
48.1991 
46.8024 
46.0908 
45.8259 
45.2895 
44.8964 
44.3591 
43.8939 
43.7109 
43.0555 
42.8967 
41.9710 
41.6400 
40.8798 
40.4553 
40.0867 
39.6108 
39.3025 
39.3927 
39.0892 
38.3727 
38.2049 
37.7492 
37.4204 
36.9083 
36.5403 
35.9022 
35.5763 
35.1790 
34.7625 
39.5651 
38.6981 
37.7102 
37.3070 
37.2695 
36.7701 
36.7674 
36.5371 
36.3876 
36.3030 
36.0169 
35.7268 
35.7027 
35.7557 
35.6255 
35.3613 
35.1454 
35.1389 
35.2678 
34.9704 
34.9521 
34.7844 
34.8059 
34.6537 
34.6520 
34.5736 
34.4633 
34.4704 
34.4432 
34.3514 
34.2549 
34.2357 
34.1513 
34.0553 
34.0767 
33.9364 
33.8889 
33.7626 
33.8137 
33.6992 
33.5039 
33.5493 
33.2789 
33.2189 
33.0396 
32.9544 
32.7776 
32.7140 
32.3185 
32.1331 
35.0652 
34.9851 
34.6645 
34.3497 
34.1745 
33.8355 
33.7950 
33.7098 
33.5416 
33.5131 
33.2870 
33.1249 
32.9980 
33.0038 
32.8875 
32.8179 
32.7365 
32.6217 
32.5871 
32.5123 
32.4529 
32.3603 
32.2262 
32.0665 
32.1540 
32.1344 
32.0463 
32.0013 
31.9452 
31.9121 
31.8640 
31.7945 
31.6577 
31.6163 
31.5124 
31.5233 
31.2982 
31.3560 
31.3476 
31.4061 
31.1682 
31.2405 
31.0815 
31.0786 
30.8040 
30.9552 
30.7129 
30.6399 
30.5090 
30.3869 
33.1600 
32.9384 
32.8901 
32.7852 
32.7592 
32.5301 
32.4085 
32.3673 
32.2722 
32.0700 
32.1061 
31.9498 
31.9444 
31.9817 
31.7884 
31.8349 
31.6652 
31.6876 
31.5291 
31.5261 
31.3615 
31.4129 
31.4043 
31.2178 
31.3325 
31.3271 
31.4143 
31.2638 
31.3237 
31.1140 
31.2097 
31.1012 
31.1091 
30.9654 
31.0057 
30.8580 
30.7833 
30.7407 
30.7401 
30.5773 
30.5637 
30.4094 
30.3646 
30.1839 
30.2081 
30.0905 
29.9209 
29.7839 
29.6124 
29.5466 
31.4002 
31.2195 
31.0600 
31.0590 
30.9598 
30.8246 
30.5575 
30.5319 
30.4110 
30.2890 
30.1844 
30.0832 
30.0344 
30.0639 
29.9148 
29.8023 
29.7425 
29.6241 
29.6040 
29.3554 
29.4041 
29.2551 
29.2077 
28.9974 
29.0383 
28.9454 
28.9359 
28.7926 
28.8014 
28.7464 
28.5505 
28.5960 
28.4326 
28.3913 
28.2785 
28.1379 
28.0570 
27.9868 
28.0009 
27.9307 
27.8722 
27.8105 
27.6886 
27.5803 
27.5439 
27.4908 
27.3287 
27.2897 
27.0312 
27.1354 
29.1095 
29.0727 
29.1027 
28.9605 
28.8615 
28.6993 
28.5890 
28.6269 
28.4944 
28.5603 
28.4675 
28.4237 
28.2344 
28.2634 
28.3171 
28.0633 
28.1769 
27.9918 
28.0608 
28.0539 
27.9496 
27.8782 
27.8840 
27.9580 
27.9275 
27.7831 
27.7308 
27.7718 
28.0344 
27.7844 
27.8439 
27.8076 
27.8488 
27.5935 
27.7586 
27.4542 
27.6789 
27.4304 
27.4457 
27.5684 
27.5544 
27.3455 
27.4211 
27.3437 
27.2593 
27.1740 
27.1809 
27.3995 
27.3423 
27.0718 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
1.#INF 
