      4134,         5,     90466,         2
      4135,         2,     33212,         3
      4136,         2,     26241,         3
      4137,         2,     24298,         3
      4138,         4,     74702,         2
      4139,         2,     38314,         3
      4140,         2,      2978,         3
      4141,         2,     23434,         3
      4142,         3,     90129,         2
      4143,         2,     46436,         3
      4144,         2,     29692,         3
      4145,         2,     25696,         3
      4146,         3,     92413,         2
      4147,         2,     44055,         3
      4148,         2,     21551,         3
      4149,         2,     11854,         3
      4150,         2,     10182,         2
      4151,         5,    397231,         1
      4152,         2,     27094,         2
      4153,         2,     14291,         3
      4154,         2,      3122,         3
      4155,         2,      4735,         3
      4156,        10,    269875,         1
      4157,         9,     61855,         2
      4158,         2,     10803,         3
      4159,         2,      9701,         3
      4160,         2,      7467,         3
      4161,         8,     66831,         2
      4162,         2,     12688,         3
      4163,         2,     14046,         3
      4164,         2,      2988,         3
      4165,         8,     94955,         2
      4166,         2,     22129,         3
      4167,         2,     11078,         3
      4168,         2,      7665,         3
      4169,         7,     28887,         2
      4170,         2,      5829,         3
      4171,         2,      4560,         3
      4172,         2,      4295,         3
      4173,         7,    160627,         2
      4174,         2,     23545,         3
      4175,         2,      5194,         3
      4176,         2,      6614,         3
      4177,         6,     65306,         2
      4178,         2,     23236,         3
      4179,         2,      6573,         3
      4180,         2,     14851,         3
      4181,         5,     83439,         2
      4182,         2,     40124,         3
      4183,         2,     16695,         3
      4184,         2,     14930,         3
      4185,         5,    105528,         2
      4186,         2,     33590,         3
      4187,         2,     14616,         3
      4188,         2,     10092,         3
      4189,         4,     86362,         2
      4190,         2,     24660,         3
      4191,         2,      3151,         3
      4192,         2,     13597,         3
      4193,         3,     52862,         2
      4194,         2,     20264,         3
      4195,         2,     12126,         3
      4196,         2,     12835,         3
      4197,         2,     27377,         2
      4198,         2,     21731,         3
      4199,         2,     13795,         3
      4200,         2,     13819,         3
      4201,        11,    542442,         1
      4202,         8,     34324,         2
      4203,         2,     11074,         3
      4204,         2,      5914,         3
      4205,         2,      6124,         3
      4206,         7,     47111,         2
      4207,         2,     14789,         3
      4208,         2,      5508,         3
      4209,         2,     10951,         3
      4210,         7,     91904,         2
      4211,         2,     47954,         3
      4212,         2,     21431,         3
      4213,         2,     35403,         3
      4214,         6,      4969,         2
      4215,         6,    156732,         2
      4216,         2,     59466,         3
      4217,         2,     31663,         3
      4218,         2,     24332,         3
      4219,         5,     79134,         2
      4220,         2,     25875,         3
      4221,         2,     12217,         3
      4222,         2,      8033,         3
      4223,         6,    326820,         2
      4224,         2,     45460,         3
      4225,         2,     24259,         3
      4226,         2,     32702,         3
      4227,         4,     91271,         2
      4228,         2,     51697,         3
      4229,         2,     31576,         3
      4230,         2,     29721,         3
      4231,         3,    100810,         2
      4232,         2,     51425,         3
      4233,         2,     31242,         3
      4234,         2,     26415,         3
      4235,         3,     61150,         2
      4236,         2,     48707,         2
      4237,         2,     27141,         3
      4238,         2,     29900,         3
      4239,         2,      4346,         3
      4240,         4,    161112,         1
      4241,         3,     45094,         2
      4242,         2,     19346,         3
      4243,         3,     35821,         2
      4244,         3,    110279,         2
      4245,         2,     55144,         3
      4246,         2,     28697,         3
      4247,         2,     12705,         3
      4248,         2,     30919,         2
      4249,         2,     47603,         3
      4250,         2,      9036,         3
      4251,        10,     85054,         1
      4252,         9,     39129,         2
      4253,         9,     19324,         2
      4254,         9,     38684,         2
      4255,         9,     47414,         2
      4256,         2,     13812,         3
      4257,         2,     14892,         3
      4258,         2,      8331,         3
      4259,         8,     23499,         2
      4260,         2,      3993,         3
      4261,         2,      5957,         3
      4262,         2,      3146,         3
      4263,         8,     11855,         2
      4264,         2,      3490,         3
      4265,         2,      2384,         3
      4266,         2,      3037,         3
      4267,         7,     17304,         2
      4268,         2,     13663,         3
      4269,         2,      6276,         3
      4270,         2,      6789,         3
      4271,         6,     18839,         2
      4272,         2,     11845,         3
      4273,         2,      7458,         3
      4274,         2,      7105,         3
      4275,         6,     12029,         2
      4276,         6,    135742,         2
      4277,         2,     17625,         3
      4278,         2,     13640,         3
      4279,         2,     11123,         3
      4280,         5,     32831,         2
      4281,         2,     14651,         3
      4282,         2,     10841,         3
      4283,         2,     11617,         3
      4284,         4,     33819,         2
      4285,         2,     14998,         3
      4286,         2,     11454,         3
      4287,         2,     11505,         3
      4288,         4,     32605,         2
      4289,         2,     16415,         3
      4290,         2,      1433,         3
      4291,         2,      7805,         3
      4292,         3,     42116,         2
      4293,         2,     13903,         3
      4294,         2,      7159,         3
      4295,         2,      6186,         3
      4296,         2,     17073,         2
      4297,         2,      7247,         3
      4298,         2,      3914,         3
      4299,         2,      3481,         3
      4300,         2,      4185,         2
      4301,        11,    184996,         1
      4302,         9,     20906,         2
      4303,         2,      7733,         3
      4304,         2,      3630,         3
      4305,         2,      5820,         3
      4306,         9,     28208,         2
      4307,         2,     15537,         3
      4308,         2,      6272,         3
      4309,         2,      7857,         3
      4310,         8,     37811,         2
      4311,         2,     21040,         3
      4312,         2,     10537,         3
      4313,         2,     11479,         3
      4314,         8,     40173,         2
      4315,         2,     17509,         3
      4316,         2,      2796,         3
      4317,         2,     18047,         3
      4318,         7,     53856,         2
      4319,         2,     23497,         3
      4320,         2,     17930,         3
      4321,         2,     18508,         3
      4322,         6,     63491,         2
      4323,         2,     21148,         3
      4324,         2,     18237,         3
      4325,         2,     14984,         3
      4326,         6,    169532,         2
      4327,         2,     25312,         3
      4328,         2,     20602,         3
      4329,         2,      9088,         3
      4330,         5,     50750,         2
      4331,         2,     22470,         3
      4332,         2,     10552,         3
      4333,         2,     22822,         3
      4334,         4,     38131,         2
      4335,         2,     39647,         3
      4336,         2,     26146,         3
      4337,         2,     27372,         3
      4338,         4,     28517,         2
      4339,         3,      3111,         2
      4340,         4,     66936,         2
      4341,         2,     33077,         3
      4342,         2,     21444,         3
      4343,         3,     51019,         2
      4344,         3,    130101,         2
      4345,         2,     56937,         3
      4346,         2,     12959,         3
      4347,         2,     12435,         3
      4348,         2,     30137,         2
      4349,         2,     13231,         3
      4350,         2,     11220,         3
      4351,        11,    204446,         1
      4352,        10,     69639,         2
      4353,         2,     21192,         3
      4354,         2,      6216,         3
      4355,         2,     12352,         3
      4356,         9,    116558,         2
      4357,         2,     42863,         3
      4358,         2,     15803,         3
      4359,         2,     14187,         3
      4360,         9,     93199,         2
      4361,         2,     33031,         3
      4362,         2,      9427,         3
      4363,         2,     13726,         3
      4364,         8,     50246,         2
      4365,         2,     24260,         3
      4366,         2,      3544,         3
      4367,         2,     15897,         3
      4368,         7,     43997,         2
      4369,         7,    101585,         2
      4370,         2,     44271,         3
      4371,         2,     27597,         3
      4372,         2,     21318,         3
      4373,         6,     73189,         2
      4374,         2,     30233,         3
      4375,         2,     17871,         3
      4376,         6,    145043,         2
      4377,         6,     74757,         2
      4378,         2,     29163,         3
      4379,         2,      8050,         3
      4380,         2,      8984,         3
      4381,         5,     21296,         2
      4382,         5,     28226,         2
      4383,         5,     56662,         2
      4384,         4,     38903,         2
      4385,         4,     57524,         2
      4386,         4,     49124,         2
      4387,         4,     53278,         2
      4388,         2,     30832,         3
      4389,         2,     13604,         3
      4390,         2,      2817,         3
      4391,         3,     30368,         2
      4392,         3,     47880,         2
      4393,         3,     35851,         2
      4394,         3,     55108,         2
      4395,         3,     43038,         2
      4396,         2,     36070,         2
      4397,         2,     25261,         2
      4398,         2,     62003,         2
      4399,         2,     40603,         2
      4400,         2,     32175,         2
      4401,         2,     92750,         1
      4402,         2,     28511,         2
      4403,         2,     15631,         3
      4404,        12,    611602,         1
      4405,         8,     85191,         2
      4406,         8,    107878,         2
      4407,         9,    170458,         2
      4408,         2,     76430,         3
      4409,         2,     61396,         3
      4410,         2,     57796,         3
      4411,         8,    110018,         2
      4412,         2,     55807,         3
      4413,         2,     53278,         3
      4414,         2,      2821,         3
      4415,         7,    102841,         2
      4416,         2,     53247,         3
      4417,         2,     39079,         3
      4418,         2,     38831,         3
      4419,         6,    127810,         2
      4420,         2,     59039,         3
      4421,         2,     38455,         3
      4422,         2,     40802,         3
      4423,         6,    125148,         2
      4424,         2,     52173,         3
      4425,         2,     39366,         3
      4426,         7,    383904,         2
      4427,         2,     79589,         3
      4428,         2,     56476,         3
      4429,         2,     43571,         3
      4430,         4,    100201,         2
      4431,         4,     83938,         2
      4432,         4,    106438,         2
      4433,         2,     45074,         3
      4434,         2,     36382,         3
      4435,         2,     36739,         3
      4436,         3,     70715,         2
      4437,         2,     41893,         3
      4438,         2,     38312,         3
      4439,         2,      2528,         3
      4440,         3,     72504,         2
      4441,         2,     42710,         3
      4442,         2,     30616,         3
      4443,         2,     33906,         3
      4444,         2,     37325,         2
      4445,         5,    384936,         1
      4446,         2,     37575,         2
      4447,         2,     15186,         3
      4448,         2,      8699,         3
      4449,         2,      7819,         3
      4450,         2,     16889,         2
      4451,        12,    363409,         1
      4452,        10,     79875,         2
      4453,         2,     42874,         3
      4454,         2,     25371,         3
      4455,         2,     19564,         3
      4456,         9,     78980,         2
      4457,         2,     44197,         3
      4458,         2,     23176,         3
      4459,         2,     16817,         3
      4460,         8,     80036,         2
      4461,         2,     32231,         3
      4462,         2,     13335,         3
      4463,         2,     15322,         3
      4464,         8,     77068,         2
      4465,         2,     24690,         3
      4466,         2,      1548,         3
      4467,         2,     35351,         3
      4468,         7,     86520,         2
      4469,         2,     55226,         3
      4470,         2,     37183,         3
      4471,         2,     40343,         3
      4472,         6,     74531,         2
      4473,         2,     39951,         3
      4474,         2,     33706,         3
      4475,         2,     24796,         3
      4476,         7,    291874,         2
      4477,         5,     33849,         2
      4478,         5,     25802,         2
      4479,         5,     76091,         2
      4480,         2,     46100,         3
      4481,         2,     30561,         3
      4482,         2,     19948,         3
      4483,         5,     86957,         2
      4484,         2,     39911,         3
      4485,         2,     18971,         3
      4486,         2,     21159,         3
      4487,         4,     59276,         2
      4488,         2,     35720,         3
      4489,         2,     15015,         3
      4490,         2,      1597,         3
      4491,         3,     74388,         2
      4492,         2,     57984,         3
      4493,         2,     38928,         3
      4494,         2,     37578,         3
      4495,         3,     46983,         2
      4496,         3,     58838,         2
      4497,         2,     48864,         2
      4498,         2,     61944,         3
      4499,         2,     41574,         3
      4500,         2,     33395,         3
      4501,         5,    324592,         1
      4502,         4,     63654,         2
      4503,         2,     37176,         3
      4504,         2,     20555,         3
      4505,         2,     22116,         3
      4506,         3,     58700,         2
      4507,         3,     41401,         2
      4508,         3,     66851,         2
      4509,         2,     37283,         3
      4510,         2,     23450,         3
      4511,         2,     21669,         3
      4512,         2,     27819,         2
      4513,        10,    354839,         1
      4514,         8,     80411,         2
      4515,         2,     36785,         3
      4516,         2,      2636,         3
      4517,         2,     35482,         3
      4518,         7,     60618,         2
      4519,         7,     77359,         2
      4520,         7,     52536,         2
      4521,         7,     85862,         2
      4522,         2,     39526,         3
      4523,         2,     27511,         3
      4524,         2,     29585,         3
      4525,         8,    343993,         2
      4526,         2,     64586,         3
      4527,         2,     38024,         3
      4528,         2,     32201,         3
      4529,         6,    105605,         2
      4530,         2,     44914,         3
      4531,         2,     33794,         3
      4532,         2,     31696,         3
      4533,         5,     98341,         2
      4534,         2,     43897,         3
      4535,         2,     28083,         3
      4536,         2,     30518,         3
      4537,         4,     84488,         2
      4538,         2,     53095,         3
      4539,         2,     33740,         3
      4540,         2,      2895,         3
      4541,         4,    124153,         2
      4542,         2,     55961,         3
      4543,         2,     43041,         3
      4544,         2,     50064,         3
      4545,         3,     68429,         2
      4546,         3,     79900,         2
      4547,         2,     50149,         3
      4548,         2,     30617,         3
      4549,         2,     30331,         3
      4550,         2,     37750,         2
      4551,        12,    388312,         1
      4552,        10,     64881,         2
      4553,         2,     36260,         3
      4554,         2,     29557,         3
      4555,         2,     31256,         3
      4556,         9,     64039,         2
      4557,         9,    128671,         2
      4558,         2,     68506,         3
      4559,         2,     49088,         3
      4560,         2,     60080,         3
      4561,         9,    140780,         2
      4562,         2,     48411,         3
      4563,         2,     58484,         3
      4564,         2,      2745,         3
      4565,         8,    113159,         2
      4566,         2,     48888,         3
      4567,         2,     33232,         3
      4568,         2,     34228,         3
      4569,         7,     89545,         2
      4570,         2,     47511,         3
      4571,         2,     29743,         3
      4572,         2,     27556,         3
      4573,         8,    334846,         2
      4574,         2,     51396,         3
      4575,         2,     28799,         3
      4576,         2,     34108,         3
      4577,         6,     83759,         2
      4578,         2,     33967,         3
      4579,         2,     26944,         3
      4580,         2,     31324,         3
      4581,         5,     96430,         2
      4582,         2,     52376,         3
      4583,         2,     31081,         3
      4584,         2,     28563,         3
      4585,         5,    110793,         2
      4586,         2,     50057,         3
      4587,         2,     31734,         3
      4588,         2,     31090,         3
      4589,         4,     94035,         2
      4590,         2,     43250,         3
      4591,         2,      2844,         3
      4592,         2,     41531,         3
      4593,         3,     74842,         2
      4594,         3,     89254,         2
      4595,         3,     61457,         2
      4596,         3,     80638,         2
      4597,         2,     48729,         3
      4598,         2,     28504,         3
      4599,         2,     30510,         3
      4600,         2,     37044,         2
      4601,        12,    382871,         1
      4602,        10,     73880,         2
      4603,         2,     38450,         3
      4604,         2,     28979,         3
      4605,         2,     30626,         3
      4606,         9,     70101,         2
      4607,         9,     47061,         2
      4608,         9,     85284,         2
      4609,         2,     41595,         3
      4610,         2,     25722,         3
      4611,         2,     34430,         3
      4612,         8,    107124,         2
      4613,         2,     76488,         3
      4614,         2,     48140,         3
      4615,         2,      2513,         3
      4616,         8,    142346,         2
      4617,         2,     65597,         3
      4618,         2,     56981,         3
      4619,         2,     51955,         3
      4620,         7,     58219,         2
      4621,         6,     70375,         2
      4622,         7,    194513,         2
      4623,         2,     50962,         3
      4624,         2,     79858,         3
      4625,         2,     35143,         3
      4626,         8,    385564,         2
      4627,         2,     32067,         3
      4628,         2,     46193,         3
      4629,         2,     11389,         3
      4630,         5,     52180,         2
      4631,         2,      6795,         3
      4632,         2,      6404,         3
      4633,         2,      5238,         3
      4634,         4,     32877,         2
      4635,         2,      5850,         3
      4636,         2,      4550,         3
      4637,         2,      4581,         3
      4638,         4,     47171,         2
      4639,         2,      7157,         3
      4640,         2,      2882,         3
      4641,         2,     16752,         3
      4642,         3,     65198,         2
      4643,         2,     32278,         3
      4644,         2,     19849,         3
      4645,         2,     12478,         3
      4646,         2,     28086,         2
      4647,         2,     15907,         3
      4648,         2,      6669,         3
      4649,         2,      4259,         3
      4650,         2,     54614,         1
      4651,        10,     66371,         1
      4652,        10,     43550,         2
      4653,         9,     41367,         2
      4654,         9,     31207,         2
      4655,         9,     42708,         2
      4656,         9,     38021,         2
      4657,         9,     44888,         2
      4658,         8,     34439,         2
      4659,         8,     51951,         2
      4660,         8,     48217,         2
      4661,         8,     56043,         2
      4662,         8,     56947,         2
      4663,         8,     72771,         2
      4664,         7,      2830,         2
      4665,         8,     76207,         2
      4666,         7,     78422,         2
      4667,         8,    148482,         2
      4668,         7,     96764,         2
      4669,         7,    140542,         2
      4670,         7,     83680,         2
      4671,         7,    100355,         2
      4672,         7,     82694,         2
      4673,         6,     69029,         2
      4674,         2,     38235,         3
      4675,         6,     65310,         2
      4676,         7,    198124,         2
      4677,         6,     62801,         2
      4678,         2,     38759,         3
      4679,         5,     84497,         2
      4680,         2,     48905,         3
      4681,         5,     97716,         2
      4682,         2,     44717,         3
      4683,         5,    117726,         2
      4684,         2,     38356,         3
      4685,         5,    165113,         2
      4686,         2,     68337,         3
      4687,         2,     26678,         3
      4688,         2,     19005,         3
      4689,         4,     73280,         2
      4690,         2,     35427,         3
      4691,         2,      3445,         3
      4692,         2,     26651,         3
      4693,         3,     77859,         2
      4694,         3,    100920,         2
      4695,         3,     84894,         2
      4696,         3,     94733,         2
      4697,         2,     80827,         2
      4698,         2,     82153,         2
      4699,         2,     49127,         3
      4700,         2,     48350,         2
      4701,         8,    141973,         1
      4702,         7,     69390,         2
      4703,         2,     23450,         3
      4704,         7,     80370,         2
      4705,         2,     27755,         3
      4706,         6,     83346,         2
      4707,         2,     38750,         3
      4708,         6,     93892,         2
      4709,         2,     44866,         3
      4710,         6,    106472,         2
      4711,         2,     42876,         3
      4712,         6,    204285,         2
      4713,         2,     72395,         3
      4714,         2,     29241,         3
      4715,         2,      3956,         3
      4716,         5,    186994,         2
      4717,         2,     50320,         3
      4718,         2,     35912,         3
      4719,         2,     27084,         3
      4720,         4,    132738,         2
      4721,         2,     34217,         3
      4722,         2,     20908,         3
      4723,         2,     21347,         3
      4724,         4,    223197,         2
      4725,         2,     35080,         3
      4726,         2,     15332,         3
      4727,         2,     27830,         3
      4728,         3,     64076,         2
      4729,         2,     26272,         3
      4730,         2,     18934,         3
      4731,         2,     19348,         3
      4732,         2,     27343,         2
      4733,         2,     18394,         3
      4734,         7,    440543,         1
      4735,         4,      8223,         2
      4736,         2,      3767,         3
      4737,         2,      2802,         3
      4738,         2,      1796,         3
      4739,         3,     11315,         2
      4740,         2,      3727,         3
      4741,         2,      2657,         3
      4742,         2,      4074,         3
      4743,         3,     14581,         2
      4744,         2,      5796,         3
      4745,         2,      4273,         3
      4746,         2,      3596,         3
      4747,         2,      8058,         2
      4748,         2,      5490,         3
      4749,         2,      4510,         3
      4750,         2,      4032,         3
      4751,        13,    533102,         1
      4752,         9,     10697,         2
      4753,         2,      3973,         3
      4754,         2,      1647,         3
      4755,         2,      2907,         3
      4756,         9,      9337,         2
      4757,         2,      3920,         3
      4758,         2,      2733,         3
      4759,         2,      2828,         3
      4760,         8,     14545,         2
      4761,         2,      4658,         3
      4762,         2,      1810,         3
      4763,         2,      3048,         3
      4764,         7,     11420,         2
      4765,         2,      3553,         3
      4766,         2,      2944,         3
      4767,         2,      3457,         3
      4768,         7,     12084,         2
      4769,         2,      4188,         3
      4770,         2,      2071,         3
      4771,         2,      3535,         3
      4772,         6,     11834,         2
      4773,         2,      4206,         3
      4774,         2,      3953,         3
      4775,         2,      3211,         3
      4776,         7,    233503,         2
      4777,         2,     13076,         3
      4778,         2,      6813,         3
      4779,         2,      5483,         3
      4780,         5,     49436,         2
      4781,         2,      9879,         3
      4782,         2,      6531,         3
      4783,         2,      7391,         3
      4784,         4,     49419,         2
      4785,         2,      9451,         3
      4786,         2,      6721,         3
      4787,         2,      6673,         3
      4788,         4,     30464,         2
      4789,         2,      8309,         3
      4790,         2,      3023,         3
      4791,         2,      3632,         3
      4792,         3,     25906,         2
      4793,         2,      6927,         3
      4794,         2,      2509,         3
      4795,         2,      3631,         3
      4796,         2,     11058,         2
      4797,         2,      5386,         3
      4798,         2,      3163,         3
      4799,         2,      3097,         3
      4800,         2,      3126,         2
      4801,         5,    400237,         1
      4802,         2,      5870,         2
      4803,         2,      5131,         3
      4804,         2,      3299,         3
      4805,        10,    139436,         1
      4806,         9,     82884,         2
      4807,         2,     49439,         3
      4808,         9,     74848,         2
      4809,         2,     53733,         3
      4810,         9,     97435,         2
      4811,         8,     88198,         2
      4812,         8,    120186,         2
      4813,         8,     93346,         2
      4814,         7,      3197,         2
      4815,         8,    113410,         2
      4816,         8,     98998,         2
      4817,         8,    109217,         2
      4818,         2,     67547,         3
      4819,         7,    133014,         2
      4820,         8,    183748,         2
      4821,         2,     95871,         3
      4822,         7,    143430,         2
      4823,         7,    116777,         2
      4824,         2,     49607,         3
      4825,         6,     67161,         2
      4826,         7,    265581,         2
      4827,         2,     86539,         3
      4828,         7,    246704,         2
      4829,         2,     96924,         3
      4830,         2,     66809,         3
      4831,         2,     68322,         3
      4832,         6,    215050,         2
      4833,         2,     86743,         3
      4834,         2,     58544,         3
      4835,         2,     60807,         3
      4836,         5,    175954,         2
      4837,         2,     42383,         3
      4838,         2,     57647,         3
      4839,         2,      3345,         3
      4840,         4,    174064,         2
      4841,         2,     62019,         3
      4842,         2,     19008,         3
      4843,         2,     16610,         3
      4844,         3,    108445,         2
      4845,         2,     46473,         3
      4846,         2,     14386,         3
      4847,         2,     15473,         3
      4848,         2,     66832,         2
      4849,         2,     34889,         3
      4850,         2,     16654,         3
      4851,         6,    298875,         1
      4852,         5,    153131,         2
      4853,         2,     51210,         3
      4854,         2,     16163,         3
      4855,         2,     15475,         3
      4856,         4,    142480,         2
      4857,         2,     51833,         3
      4858,         2,     14287,         3
      4859,         2,     16956,         3
      4860,         4,    136685,         2
      4861,         2,     54269,         3
      4862,         2,     18973,         3
      4863,         2,     18098,         3
      4864,         2,      5718,         2
      4865,         2,     73427,         2
      4866,         2,     38808,         3
      4867,         2,     18297,         3
      4868,         7,    179328,         1
      4869,         6,     62638,         2
      4870,         2,     23823,         3
      4871,         2,      9088,         3
      4872,         2,     14334,         3
      4873,         5,     65983,         2
      4874,         2,     24483,         3
      4875,         2,     15200,         3
      4876,         5,    181950,         2
      4877,         2,     52681,         3
      4878,         5,     97870,         2
      4879,         2,     54394,         3
      4880,         2,     32286,         3
      4881,         2,     34381,         3
      4882,         4,     71434,         2
      4883,         4,     64560,         2
      4884,         2,     31657,         3
      4885,         3,     45397,         2
      4886,         2,     36417,         3
      4887,         3,     66896,         2
      4888,         3,     60939,         2
      4889,         2,      4530,         2
      4890,         2,     54233,         2
      4891,         2,     22091,         3
      4892,         2,     28090,         2
      4893,         2,     12182,         3
      4894,         4,    240165,         1
      4895,         3,     96974,         2
      4896,         2,     91067,         2
      4897,         2,     95769,         2
      4898,         2,     84909,         2
      4899,         2,     87908,         1
      4900,         2,     97465,         2
      4901,         6,     88701,         1
      4902,         6,    173687,         2
      4903,         5,    101780,         2
      4904,         5,    108029,         2
      4905,         5,    103076,         2
      4906,         5,    102546,         2
      4907,         5,    105090,         2
      4908,         5,    127100,         2
      4909,         2,     39413,         3
      4910,         4,    131211,         2
      4911,         2,     34331,         3
      4912,         4,    147637,         2
      4913,         2,     28004,         3
      4914,         3,      3539,         2
      4915,         4,    125971,         2
      4916,         2,     24863,         3
      4917,         4,    175797,         2
      4918,         2,     73253,         3
      4919,         2,     24016,         3
      4920,         2,     20582,         3
      4921,         2,     83730,         2
      4922,         2,     40269,         3
      4923,         2,     17587,         3
      4924,         7,    197618,         1
      4925,         7,    201445,         2
      4926,         2,     23500,         3
      4927,         2,      5545,         3
      4928,         2,      5222,         3
      4929,         5,     59144,         2
      4930,         2,     10445,         3
      4931,         2,      4994,         3
      4932,         2,      5212,         3
      4933,         5,     63671,         2
      4934,         2,     12881,         3
      4935,         2,      5787,         3
      4936,         2,      5381,         3
      4937,         4,     55872,         2
      4938,         2,     14225,         3
      4939,         2,      5624,         3
      4940,         2,      2869,         3
      4941,         3,     56028,         2
      4942,         2,     15049,         3
      4943,         2,     10907,         3
      4944,         2,     11154,         3
      4945,         3,     39419,         2
      4946,         2,     16359,         3
      4947,         2,     11271,         3
      4948,         2,     11999,         3
      4949,         2,     16258,         2
      4950,         2,      8551,         3
      4951,        10,    226227,         1
      4952,         9,     22756,         2
      4953,         2,      8255,         3
      4954,         2,      2556,         3
      4955,         2,      5048,         3
      4956,         8,     41818,         2
      4957,         2,     13841,         3
      4958,         2,      5491,         3
      4959,         2,      9102,         3
      4960,         8,     44671,         2
      4961,         2,     21024,         3
      4962,         7,     44824,         2
      4963,         2,     28912,         3
      4964,         7,      3298,         2
      4965,         7,     47068,         2
      4966,         2,     27003,         3
      4967,         7,     53646,         2
      4968,         2,     35168,         3
      4969,         2,     23017,         3
      4970,         2,     25779,         3
      4971,         6,    121087,         2
      4972,         2,     46290,         3
      4973,         2,     26892,         3
      4974,         2,     12609,         3
      4975,         6,    213647,         2
      4976,         2,     30189,         3
      4977,         2,     12533,         3
      4978,         2,      6715,         3
      4979,         5,     64718,         2
      4980,         2,     15077,         3
      4981,         2,      7374,         3
      4982,         2,      6243,         3
      4983,         4,     52107,         2
      4984,         2,     12753,         3
      4985,         2,      5785,         3
      4986,         2,      5046,         3
      4987,         3,     49227,         2
      4988,         2,     17228,         3
      4989,         2,      6589,         3
      4990,         2,      3102,         3
      4991,         3,     34151,         2
      4992,         2,     13692,         3
      4993,         2,      9942,         3
      4994,         2,      7110,         3
      4995,         2,     11800,         2
      4996,         2,      6353,         3
      4997,         3,    212938,         1
      4998,         2,     32168,         2
      4999,         2,     29591,         3
      5000,         2,     25023,         3
      5001,        11,    230713,         1
      5002,        10,     47475,         2
      5003,         2,     31827,         3
      5004,         2,     23016,         3
      5005,         2,     28284,         3
      5006,        10,    152686,         2
      5007,         2,     55523,         3
      5008,         2,     27536,         3
      5009,         2,     18056,         3
      5010,         9,    135006,         2
      5011,         2,     32817,         3
      5012,         2,     10150,         3
      5013,         2,      8400,         3
      5014,         8,     67568,         2
      5015,         2,     12543,         3
      5016,         2,      2764,         3
      5017,         2,     11381,         3
      5018,         7,     76328,         2
      5019,         2,     17106,         3
      5020,         2,     11562,         3
